cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,latitude,longitude,month,year
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00106786,2021-02-16,08h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. L'aluminium est à surveiller.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,2,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00106848,2021-05-04,09h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,5,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00106849,2021-05-04,10h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,5,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00106850,2021-05-04,08h20,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,5,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00106851,2021-05-04,09h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,5,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00106974,2021-05-18,10h00,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,5,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00106975,2021-05-18,09h30,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,5,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00106976,2021-05-18,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,5,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00106977,2021-05-18,08h20,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,5,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00106978,2021-05-18,10h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,5,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107069,2021-06-01,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,6,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107070,2021-06-01,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,6,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107071,2021-06-01,08h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,6,2021
02A,02A000813,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00107131,2021-06-07,08h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.9768323,8.743383300000001,6,2021
02A,02A000813,2A006,ALATA,,,,02A00107132,2021-06-07,07h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.9768323,8.743383300000001,6,2021
02A,02A000813,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00107133,2021-06-07,07h30,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.9768323,8.743383300000001,6,2021
02A,02A000813,2A017,APPIETTO,02A000933,GRAND AJACCIO,100 %,02A00107134,2021-06-07,09h50,"Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive, et l'excès de désinfectant peut générer une odeur ou une saveur désagréable.",C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,42.0141295,8.768039,6,2021
02A,02A000813,2A017,APPIETTO,02A000933,GRAND AJACCIO,100 %,02A00107135,2021-06-07,09h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,42.0141295,8.768039,6,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107140,2021-06-01,10h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,6,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107160,2021-06-15,08h55,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,6,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107161,2021-06-15,09h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,6,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107162,2021-06-15,07h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,6,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107163,2021-06-15,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,6,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107164,2021-06-15,10h45,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,6,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107165,2021-06-15,11h05,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,6,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107349,2021-07-06,09h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. La teneur en chlore libre est excessive.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,7,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107350,2021-07-06,08h15,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,7,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107351,2021-07-06,08h08,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,7,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107352,2021-07-06,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,7,2021
02A,02A000813,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00107353,2021-07-07,08h00,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.9768323,8.743383300000001,7,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107637,2021-07-21,10h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation. Il est à noter qu'une température de l'eau supérieure à 25° peut entrainer des développements bactériens.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,7,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107638,2021-07-21,09h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,7,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107639,2021-07-21,07h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,7,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107640,2021-07-21,09h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,7,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107641,2021-07-21,08h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,7,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107892,2021-08-03,07h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,8,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107893,2021-08-03,09h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,8,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107894,2021-08-03,08h10,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,8,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107895,2021-08-03,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,8,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00107896,2021-08-03,07h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,8,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108138,2021-08-17,07h25,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,8,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108139,2021-08-17,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,8,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108140,2021-08-17,07h50,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,8,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108141,2021-08-17,09h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,8,2021
02A,02A000813,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00108228,2021-08-25,08h30,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.9768323,8.743383300000001,8,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108260,2021-09-01,08h08,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,9,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108261,2021-09-01,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,9,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108262,2021-09-01,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,9,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108402,2021-08-17,08h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,8,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108544,2021-09-14,08h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,9,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108545,2021-09-14,11h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,9,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108546,2021-09-14,09h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,9,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108547,2021-09-14,09h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,9,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108548,2021-09-14,10h36,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,9,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108549,2021-09-14,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,9,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108621,2021-09-01,08h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.92639910000001,8.7376029,9,2021
02A,02A000813,2A006,ALATA,02A000933,GRAND AJACCIO,100 %,02A00108714,2021-10-06,10h10,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,C,41.9768323,8.743383300000001,10,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108715,2021-10-06,08h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,10,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108716,2021-10-06,07h40,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,10,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108717,2021-10-06,08h08,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,10,2021
02A,02A000813,2A004,AJACCIO,02A000933,GRAND AJACCIO,100 %,02A00108718,2021-10-06,09h35,Eau d'alimentation conforme aux limites de qualité et ne satisfaisant pas aux références de qualité. Il est à noter une faible minéralisation.,C.A.P.A.,KYRNOLIA CEO BALEONE,C.A.P.A,C,C,C,N,41.92639910000001,8.7376029,10,2021
