cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude_y,longitude_y
02B,02B001525,2B223,PIETRALBA,02B001523,RESERVOIR PIETRALBA,100 %,02B00111977,2023-08-21,07h10,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,8,2023,42.5467846,9.1854941
02B,02B001525,2B223,PIETRALBA,,,,02B00111979,2023-06-07,06h50,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,6,2023,42.5467846,9.1854941
02B,02B001526,2B223,PIETRALBA,02B001524,RESERVOIR PEDANO,100 %,02B00110821,2023-04-03,07h20,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,4,2023,42.5467846,9.1854941
02B,02B001526,2B223,PIETRALBA,,,,02B00110822,2023-01-30,08h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,1,2023,42.5467846,9.1854941
02B,02B001526,2B223,PIETRALBA,02B001524,RESERVOIR PEDANO,100 %,02B00111976,2023-06-07,06h30,Eau d'alimentation conforme aux limites de qualité. Eau agressive. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,6,2023,42.5467846,9.1854941
02B,02B001535,2B175,NESSA,02B001534,RESERVOIR NESSA,100 %,02B00110810,2023-04-13,08h10,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,4,2023,42.5501809,8.948308500000003
02B,02B001535,2B175,NESSA,,,,02B00110811,2023-02-01,06h20,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,N,C,N,N,2,2023,42.5501809,8.948308500000003
02B,02B001535,2B175,NESSA,02B001534,RESERVOIR NESSA,100 %,02B00111966,2023-08-09,08h10,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,N,C,N,C,8,2023,42.5501809,8.948308500000003
02B,02B001535,2B175,NESSA,,,,02B00111967,2023-06-12,07h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,6,2023,42.5501809,8.948308500000003
02B,02B001539,2B034,BELGODERE,02B001538,RESERVOIRS DE BELGODERE,100 %,02B00110797,2023-04-17,07h10,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,4,2023,42.5858693,9.0175375
02B,02B001539,2B034,BELGODERE,,,,02B00110798,2023-01-17,06h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,1,2023,42.5858693,9.0175375
02B,02B001539,2B034,BELGODERE,,,,02B00111951,2023-06-26,08h10,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,6,2023,42.5858693,9.0175375
02B,02B001539,2B034,BELGODERE,,,,02B00111952,2023-08-10,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,8,2023,42.5858693,9.0175375
02B,02B001542,2B199,PALASCA,02B001541,RESERVOIR PALASCA,100 %,02B00110818,2023-04-17,07h30,Eau d'alimentation non-conforme aux limites de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,N,C,C,C,4,2023,42.5890978,9.0430082
02B,02B001542,2B199,PALASCA,,,,02B00110819,2023-01-17,07h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,1,2023,42.5890978,9.0430082
02B,02B001542,2B199,PALASCA,02B001541,RESERVOIR PALASCA,100 %,02B00111974,2023-06-26,08h30,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,N,C,N,C,6,2023,42.5890978,9.0430082
02B,02B001542,2B199,PALASCA,,,,02B00111975,2023-08-10,07h30,Eau d'alimentation conforme aux limites de qualité. Présence de bactéries sulfito-réductrices.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,N,C,8,2023,42.5890978,9.0430082
02B,02B001546,2B352,VILLE-DI-PARASO,,,,02B00110833,2023-01-31,07h00,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée. Présence de bactéries sulfito-réductrices. La teneur en chlore libre est insuffisante.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,N,N,1,2023,42.5652914,8.9857134
02B,02B001546,2B352,VILLE-DI-PARASO,02B001545,RESERVOIR VILLE DI PARASO,100 %,02B00111989,2023-07-18,06h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,7,2023,42.5652914,8.9857134
02B,02B001546,2B352,VILLE-DI-PARASO,,,,02B00111990,2023-06-27,07h50,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,6,2023,42.5652914,8.9857134
02B,02B001551,2B182,OCCHIATANA,02B001550,RESERVOIR OCCHIATANA,100 %,02B00110814,2023-04-13,07h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,4,2023,42.5745881,9.009307000000002
02B,02B001551,2B182,OCCHIATANA,,,,02B00110815,2023-01-31,07h30,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,N,C,N,N,1,2023,42.5745881,9.009307000000002
02B,02B001551,2B182,OCCHIATANA,02B001550,RESERVOIR OCCHIATANA,100 %,02B00111970,2023-06-27,07h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée. Carbone Organique Total hors norme.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,6,2023,42.5745881,9.009307000000002
02B,02B001551,2B182,OCCHIATANA,,,,02B00111971,2023-07-18,07h10,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,7,2023,42.5745881,9.009307000000002
02B,02B001556,2B290,SPELONCATO,02B001554,RESERVOIR SPELONCATO,100 %,02B00110827,2023-01-31,06h40,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,1,2023,42.5616859,8.9811106
02B,02B001556,2B290,SPELONCATO,,,,02B00110829,2023-06-08,08h10,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,6,2023,42.5616859,8.9811106
02B,02B001556,2B290,SPELONCATO,,,,02B00111985,2023-07-17,08h30,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,N,C,N,N,7,2023,42.5616859,8.9811106
02B,02B001557,2B290,SPELONCATO,02B001555,RESERVOIR REGINO,100 %,02B00110826,2023-04-12,06h40,Eau d'alimentation conforme aux limites de qualité. Eau agressive.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,4,2023,42.5616859,8.9811106
02B,02B001557,2B290,SPELONCATO,,,,02B00110828,2023-01-31,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,1,2023,42.5616859,8.9811106
02B,02B001557,2B290,SPELONCATO,02B001555,RESERVOIR REGINO,100 %,02B00111983,2023-06-27,08h10,Eau d'alimentation conforme aux limites de qualité. Carbone Organique Total hors norme.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,6,2023,42.5616859,8.9811106
02B,02B001557,2B290,SPELONCATO,,,,02B00111984,2023-08-09,08h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,8,2023,42.5616859,8.9811106
02B,02B001561,2B097,COSTA,02B001560,RESERVOIR COSTA,100 %,02B00110802,2023-01-31,07h20,Eau d'alimentation conforme aux limites de qualité. pH hors norme. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,1,2023,42.5749251,9.002589599999997
02B,02B001561,2B097,COSTA,,,,02B00110803,2023-04-13,07h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,4,2023,42.5749251,9.002589599999997
02B,02B001561,2B097,COSTA,02B001560,RESERVOIR COSTA,100 %,02B00111956,2023-06-27,06h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,6,2023,42.5749251,9.002589599999997
02B,02B001561,2B097,COSTA,,,,02B00111957,2023-07-18,06h50,Eau d'alimentation conforme aux limites de qualité.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,7,2023,42.5749251,9.002589599999997
02B,02B001568,2B049,CALENZANA,,,,02B00109879,2023-01-16,08h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CALENZANA,MAIRIE DE CALENZANA,MAIRIE DE CALENZANA,C,C,C,C,1,2023,42.5083711,8.855285499999997
02B,02B001568,2B049,CALENZANA,,,,02B00109880,2023-02-14,07h00,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,CALENZANA,MAIRIE DE CALENZANA,MAIRIE DE CALENZANA,C,C,C,N,2,2023,42.5083711,8.855285499999997
02B,02B001568,2B049,CALENZANA,,,,02B00109881,2023-04-12,07h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,CALENZANA,MAIRIE DE CALENZANA,MAIRIE DE CALENZANA,C,C,C,N,4,2023,42.5083711,8.855285499999997
02B,02B001568,2B049,CALENZANA,02B001565,RESERVOIR PUGHJOLU,100 %,02B00111142,2023-06-15,07h10,Eau d'alimentation conforme aux limites de qualité. Turbidité hors norme. Eau faiblement minéralisée.,CALENZANA,MAIRIE DE CALENZANA,MAIRIE DE CALENZANA,C,C,C,N,6,2023,42.5083711,8.855285499999997
02B,02B001568,2B049,CALENZANA,,,,02B00111144,2023-05-22,07h00,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,CALENZANA,MAIRIE DE CALENZANA,MAIRIE DE CALENZANA,C,C,C,N,5,2023,42.5083711,8.855285499999997
02B,02B001568,2B049,CALENZANA,,,,02B00111145,2023-08-08,07h40,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,CALENZANA,MAIRIE DE CALENZANA,MAIRIE DE CALENZANA,C,C,C,N,8,2023,42.5083711,8.855285499999997
02B,02B001577,2B361,ZILIA,02B001576,RESERVOIR ZILIA,100 %,02B00110521,2023-03-21,07h00,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,ZILIA,MAIRIE DE ZILIA,MAIRIE DE ZILIA,C,C,C,N,3,2023,42.5303819,8.9008724
02B,02B001577,2B361,ZILIA,,,,02B00110522,2023-01-16,07h40,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,ZILIA,MAIRIE DE ZILIA,MAIRIE DE ZILIA,C,C,C,N,1,2023,42.5303819,8.9008724
02B,02B001577,2B361,ZILIA,02B001576,RESERVOIR ZILIA,100 %,02B00111678,2023-08-08,08h40,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,ZILIA,MAIRIE DE ZILIA,MAIRIE DE ZILIA,C,C,C,N,8,2023,42.5303819,8.9008724
02B,02B001577,2B361,ZILIA,,,,02B00111680,2023-05-22,07h50,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,ZILIA,MAIRIE DE ZILIA,MAIRIE DE ZILIA,C,C,C,N,5,2023,42.5303819,8.9008724
02B,02B001580,2B165,MONCALE,02B001579,RESERVOIR MONCALE,100 %,02B00110089,2023-03-21,08h00,Eau d'alimentation conforme aux limites de qualité. Eau agressive.,MONCALE,MAIRIE DE MONCALE,MAIRIE DE MONCALE,C,C,C,N,3,2023,42.5095874,8.8366558
02B,02B001580,2B165,MONCALE,,,,02B00110090,2023-01-16,08h40,Eau d'alimentation conforme aux limites de qualité. pH hors norme. Eau faiblement minéralisée.,MONCALE,MAIRIE DE MONCALE,MAIRIE DE MONCALE,C,C,C,N,1,2023,42.5095874,8.8366558
02B,02B001580,2B165,MONCALE,02B001579,RESERVOIR MONCALE,100 %,02B00111372,2023-07-10,07h20,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,MONCALE,MAIRIE DE MONCALE,MAIRIE DE MONCALE,N,C,N,N,7,2023,42.5095874,8.8366558
02B,02B001580,2B165,MONCALE,,,,02B00111373,2023-05-22,07h20,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,MONCALE,MAIRIE DE MONCALE,MAIRIE DE MONCALE,C,C,C,N,5,2023,42.5095874,8.8366558
02B,02B001581,2B165,MONCALE,,,,02B00110091,2023-01-11,07h40,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,MONCALE,MAIRIE DE MONCALE,MAIRIE DE MONCALE,C,C,C,N,1,2023,42.5095874,8.8366558
02B,02B001581,2B049,CALENZANA,02B001452,STATION DE BONIFATO,100 %,02B00110610,2023-03-01,07h40,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,3,2023,42.5083711,8.855285499999997
02B,02B001581,2B049,CALENZANA,02B001452,STATION DE BONIFATO,100 %,02B00110611,2023-01-11,07h00,Eau d'alimentation conforme aux limites de qualité. Eau agressive. Eau faiblement minéralisée. Présence de bactéries coliformes. Présence de bactéries sulfito-réductrices.,OEHC,OEHC,OEHC,C,C,N,N,1,2023,42.5083711,8.855285499999997
02B,02B001581,2B165,MONCALE,,,,02B00111374,2023-05-10,05h40,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,MONCALE,MAIRIE DE MONCALE,MAIRIE DE MONCALE,C,C,C,N,5,2023,42.5095874,8.8366558
02B,02B001581,2B049,CALENZANA,02B001452,STATION DE BONIFATO,100 %,02B00111767,2023-05-10,06h20,Eau d'alimentation conforme aux limites de qualité. Eau agressive. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,5,2023,42.5083711,8.855285499999997
02B,02B001583,2B167,MONTEGROSSO,02B002109,RESERVOIR MONTEMAGGIORE,50 %,02B00110092,2023-02-14,07h50,Eau d'alimentation conforme aux limites de qualité. Eau agressive. Eau faiblement minéralisée. Présence de bactéries sulfito-réductrices. La teneur en chlore libre est insuffisante.,MONTEGROSSO,MAIRIE DE MONTEGROSSO,MAIRIE DE MONTEGROSSO,C,C,N,N,2,2023,42.54435495,8.85340638405058
02B,02B001583,2B167,MONTEGROSSO,,,,02B00110093,2023-01-18,06h40,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée. Présence de bactéries sulfito-réductrices. La teneur en chlore libre est insuffisante.,MONTEGROSSO,MAIRIE DE MONTEGROSSO,MAIRIE DE MONTEGROSSO,C,C,N,N,1,2023,42.54435495,8.85340638405058
02B,02B001583,2B167,MONTEGROSSO,,,,02B00110094,2023-03-21,06h40,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,MONTEGROSSO,MAIRIE DE MONTEGROSSO,MAIRIE DE MONTEGROSSO,C,C,C,N,3,2023,42.54435495,8.85340638405058
02B,02B001583,2B049,CALENZANA,02B001452,STATION DE BONIFATO,50 %,02B00110610,2023-03-01,07h40,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,3,2023,42.5083711,8.855285499999997
02B,02B001583,2B049,CALENZANA,02B001452,STATION DE BONIFATO,50 %,02B00110611,2023-01-11,07h00,Eau d'alimentation conforme aux limites de qualité. Eau agressive. Eau faiblement minéralisée. Présence de bactéries coliformes. Présence de bactéries sulfito-réductrices.,OEHC,OEHC,OEHC,C,C,N,N,1,2023,42.5083711,8.855285499999997
02B,02B001583,2B167,MONTEGROSSO,02B002109,RESERVOIR MONTEMAGGIORE,50 %,02B00111375,2023-05-22,08h10,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,MONTEGROSSO,MAIRIE DE MONTEGROSSO,MAIRIE DE MONTEGROSSO,C,C,C,N,5,2023,42.54435495,8.85340638405058
02B,02B001583,2B167,MONTEGROSSO,,,,02B00111376,2023-06-15,08h10,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,MONTEGROSSO,MAIRIE DE MONTEGROSSO,MAIRIE DE MONTEGROSSO,N,C,N,N,6,2023,42.54435495,8.85340638405058
02B,02B001583,2B167,MONTEGROSSO,,,,02B00111377,2023-08-08,09h00,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,MONTEGROSSO,MAIRIE DE MONTEGROSSO,MAIRIE DE MONTEGROSSO,C,C,C,N,8,2023,42.54435495,8.85340638405058
02B,02B001583,2B049,CALENZANA,02B001452,STATION DE BONIFATO,50 %,02B00111767,2023-05-10,06h20,Eau d'alimentation conforme aux limites de qualité. Eau agressive. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,5,2023,42.5083711,8.855285499999997
02B,02B001592,2B084,CATERI,,,,02B00109963,2023-01-18,07h20,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,CATERI,MAIRIE DE CATERI,MAIRIE DE CATERI,C,C,C,C,1,2023,42.571819700000006,8.8910994
02B,02B001592,2B084,CATERI,02B001591,RESERVOIR STK 200,100 %,02B00111201,2023-05-22,08h30,Eau d'alimentation conforme aux limites de qualité. Eau agressive. Eau faiblement minéralisée.,CATERI,MAIRIE DE CATERI,MAIRIE DE CATERI,C,C,C,N,5,2023,42.571819700000006,8.8910994
02B,02B001592,2B084,CATERI,,,,02B00111203,2023-06-15,08h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,CATERI,MAIRIE DE CATERI,MAIRIE DE CATERI,C,C,C,N,6,2023,42.571819700000006,8.8910994
02B,02B001597,2B167,MONTEGROSSO,02B001453,RESERVOIR SALVI,50 %,02B00110616,2023-01-18,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,1,2023,42.54435495,8.85340638405058
02B,02B001597,2B316,SANTA-REPARATA-DI-BALAGNA,02B001446,RESERVOIR SANTA REPARATA,50 %,02B00110618,2023-03-06,07h10,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,3,2023,42.603921,8.9294254
02B,02B001597,2B316,SANTA-REPARATA-DI-BALAGNA,02B001446,RESERVOIR SANTA REPARATA,50 %,02B00110619,2023-04-05,06h30,Eau d'alimentation conforme aux limites de qualité. Eau agressive. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,4,2023,42.603921,8.9294254
02B,02B001597,2B231,PIGNA,,,,02B00110796,2023-01-18,06h10,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,1,2023,42.59899420000001,8.9029386
02B,02B001597,2B167,MONTEGROSSO,02B001453,RESERVOIR SALVI,50 %,02B00111773,2023-05-22,08h20,Eau d'alimentation conforme aux limites de qualité. Eau agressive. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,5,2023,42.54435495,8.85340638405058
02B,02B001597,2B316,SANTA-REPARATA-DI-BALAGNA,02B001446,RESERVOIR SANTA REPARATA,50 %,02B00111775,2023-05-31,07h10,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,5,2023,42.603921,8.9294254
02B,02B001597,2B316,SANTA-REPARATA-DI-BALAGNA,02B001446,RESERVOIR SANTA REPARATA,50 %,02B00111776,2023-06-28,07h40,Eau d'alimentation conforme aux limites de qualité. Eau agressive. Eau faiblement minéralisée. Carbone Organique Total hors norme.,OEHC,OEHC,OEHC,C,C,C,N,6,2023,42.603921,8.9294254
02B,02B001597,2B231,PIGNA,,,,02B00111950,2023-07-12,06h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,7,2023,42.59899420000001,8.9029386
02B,02B001602,2B025,AVAPESSA,02B001601,RESERVOIR AVAPESSA UV,100 %,02B00109823,2023-04-13,08h50,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,AVAPESSA,MAIRIE DE AVAPESSA,MAIRIE DE AVAPESSA,C,C,C,N,4,2023,42.56106120000001,8.8950755
02B,02B001602,2B025,AVAPESSA,,,,02B00109824,2023-02-01,07h30,Eau d'alimentation conforme aux limites de qualité. Eau faiblement minéralisée.,AVAPESSA,MAIRIE DE AVAPESSA,MAIRIE DE AVAPESSA,C,C,C,N,2,2023,42.56106120000001,8.8950755
