cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim,month,year,latitude_y,longitude_y
02B,02B001487,2B167,MONTEGROSSO,02B001453,RESERVOIR SALVI,50 %,02B00101258,2020-12-10,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,12,2020,42.54435495,8.85340638405058
02B,02B001487,2B316,SANTA-REPARATA-DI-BALAGNA,02B001446,RESERVOIR SANTA REPARATA,50 %,02B00101261,2020-08-05,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive.,OEHC,OEHC,OEHC,C,C,C,N,8,2020,42.603921,8.9294254
02B,02B001487,2B316,SANTA-REPARATA-DI-BALAGNA,,,,02B00101393,2020-06-24,06h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,6,2020,42.603921,8.9294254
02B,02B001487,2B316,SANTA-REPARATA-DI-BALAGNA,,,,02B00101394,2020-07-07,06h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,OEHC,OEHC,OEHC,C,C,C,N,7,2020,42.603921,8.9294254
02B,02B001487,2B167,MONTEGROSSO,02B001453,RESERVOIR SALVI,50 %,02B00101803,2020-09-28,07h45,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,9,2020,42.54435495,8.85340638405058
02B,02B001487,2B316,SANTA-REPARATA-DI-BALAGNA,02B001446,RESERVOIR SANTA REPARATA,50 %,02B00101804,2020-09-21,07h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,OEHC,OEHC,OEHC,C,C,C,C,9,2020,42.603921,8.9294254
02B,02B001493,2B150,LUMIO,02B001492,STATION TRAITEMENT,100 %,02B00099575,2020-08-25,09h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,LUMIO,MAIRIE DE LUMIO,MAIRIE DE LUMIO,C,C,C,N,8,2020,42.5790571,8.833802
02B,02B001493,2B150,LUMIO,,,,02B00099578,2020-01-14,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. Présence de bactéries sulfito-réductrices.,LUMIO,MAIRIE DE LUMIO,MAIRIE DE LUMIO,C,C,N,N,1,2020,42.5790571,8.833802
02B,02B001493,2B150,LUMIO,,,,02B00099579,2020-03-09,07h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,LUMIO,MAIRIE DE LUMIO,MAIRIE DE LUMIO,C,C,C,N,3,2020,42.5790571,8.833802
02B,02B001493,2B150,LUMIO,02B001492,STATION TRAITEMENT,100 %,02B00100455,2020-12-14,08h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive. Carbone Organique Total hors norme.,LUMIO,MAIRIE DE LUMIO,MAIRIE DE LUMIO,C,C,C,N,12,2020,42.5790571,8.833802
02B,02B001493,2B150,LUMIO,,,,02B00100457,2020-08-17,07h35,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,LUMIO,MAIRIE DE LUMIO,MAIRIE DE LUMIO,C,C,C,N,8,2020,42.5790571,8.833802
02B,02B001493,2B150,LUMIO,,,,02B00100802,2020-06-29,07h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,LUMIO,MAIRIE DE LUMIO,MAIRIE DE LUMIO,C,C,C,N,6,2020,42.5790571,8.833802
02B,02B001493,2B150,LUMIO,,,,02B00101556,2020-10-05,06h25,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,LUMIO,MAIRIE DE LUMIO,MAIRIE DE LUMIO,C,C,C,N,10,2020,42.5790571,8.833802
02B,02B001493,2B150,LUMIO,,,,02B00101557,2020-12-03,06h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,LUMIO,MAIRIE DE LUMIO,MAIRIE DE LUMIO,C,C,C,N,12,2020,42.5790571,8.833802
02B,02B001507,2B162,MOLTIFAO,02B001501,STATION TRAITEMENT MOLTIFAO,100 %,02B00100187,2020-01-21,09h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Turbidité hors norme. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,1,2020,42.4889291,9.1162087
02B,02B001507,2B136,LAMA,,,,02B00100379,2020-06-15,06h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,6,2020,42.576712799999996,9.1717394
02B,02B001507,2B136,LAMA,,,,02B00101408,2020-08-04,06h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,8,2020,42.576712799999996,9.1717394
02B,02B001510,2B162,MOLTIFAO,02B001501,STATION TRAITEMENT MOLTIFAO,50 %,02B00100187,2020-01-21,09h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Turbidité hors norme. Eau faiblement minéralisée.,OEHC,OEHC,OEHC,C,C,C,N,1,2020,42.4889291,9.1162087
02B,02B001510,2B180,NOVELLA,02B002101,RESERVOIR VILLAGE,50 %,02B00100386,2020-06-15,07h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,N,C,N,C,6,2020,42.5850037,9.116641
02B,02B001510,2B180,NOVELLA,,,,02B00100387,2020-02-17,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,2,2020,42.5850037,9.116641
02B,02B001510,2B180,NOVELLA,02B002101,RESERVOIR VILLAGE,50 %,02B00101414,2020-08-17,07h15,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Température hors norme. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,N,C,N,N,8,2020,42.5850037,9.116641
02B,02B001510,2B180,NOVELLA,,,,02B00101415,2020-08-04,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,8,2020,42.5850037,9.116641
02B,02B001525,2B223,PIETRALBA,02B001523,RESERVOIR PIETRALBA,100 %,02B00100396,2020-02-17,07h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,2,2020,42.5467846,9.1854941
02B,02B001525,2B223,PIETRALBA,,,,02B00100398,2020-06-15,06h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,6,2020,42.5467846,9.1854941
02B,02B001525,2B223,PIETRALBA,,,,02B00100593,2020-08-04,06h00,Eau d'alimentation non-conforme aux exigences de qualité. Plomb hors norme. Température hors norme. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,N,C,N,8,2020,42.5467846,9.1854941
02B,02B001525,2B223,PIETRALBA,02B001523,RESERVOIR PIETRALBA,100 %,02B00101422,2020-08-17,06h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau faiblement minéralisée. Présence de bactéries coliformes. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,N,N,8,2020,42.5467846,9.1854941
02B,02B001526,2B223,PIETRALBA,02B001524,RESERVOIR PEDANO,100 %,02B00100395,2020-02-17,07h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,2,2020,42.5467846,9.1854941
02B,02B001526,2B223,PIETRALBA,,,,02B00100397,2020-06-15,06h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,6,2020,42.5467846,9.1854941
02B,02B001526,2B223,PIETRALBA,02B001524,RESERVOIR PEDANO,100 %,02B00101421,2020-08-17,06h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. Présence de bactéries sulfito-réductrices. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,N,N,8,2020,42.5467846,9.1854941
02B,02B001526,2B223,PIETRALBA,,,,02B00101423,2020-08-04,06h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,8,2020,42.5467846,9.1854941
02B,02B001535,2B175,NESSA,02B001534,RESERVOIR NESSA,100 %,02B00100383,2020-01-23,07h15,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,1,2020,42.5501809,8.948308500000003
02B,02B001535,2B175,NESSA,,,,02B00100384,2020-06-18,07h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,6,2020,42.5501809,8.948308500000003
02B,02B001535,2B175,NESSA,02B001534,RESERVOIR NESSA,100 %,02B00101412,2020-07-06,07h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,7,2020,42.5501809,8.948308500000003
02B,02B001535,2B175,NESSA,,,,02B00101413,2020-08-06,08h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est trop élévée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,8,2020,42.5501809,8.948308500000003
02B,02B001539,2B034,BELGODERE,02B001538,RESERVOIRS DE BELGODERE,100 %,02B00100369,2020-05-14,06h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,5,2020,42.5858693,9.0175375
02B,02B001539,2B034,BELGODERE,,,,02B00100370,2020-01-23,08h40,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,1,2020,42.5858693,9.0175375
02B,02B001539,2B034,BELGODERE,02B001538,RESERVOIRS DE BELGODERE,100 %,02B00100587,2020-08-24,06h45,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Eau agressive.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,8,2020,42.5858693,9.0175375
02B,02B001539,2B034,BELGODERE,,,,02B00101404,2020-07-09,07h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,7,2020,42.5858693,9.0175375
02B,02B001539,2B034,BELGODERE,,,,02B00101925,2020-10-15,07h5 ,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,10,2020,42.5858693,9.0175375
02B,02B001542,2B199,PALASCA,02B001541,RESERVOIR PALASCA,100 %,02B00100393,2020-01-23,09h00,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,1,2020,42.5890978,9.0430082
02B,02B001542,2B199,PALASCA,,,,02B00100394,2020-05-14,07h15,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,5,2020,42.5890978,9.0430082
02B,02B001542,2B199,PALASCA,02B001541,RESERVOIR PALASCA,100 %,02B00101418,2020-08-12,06h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,8,2020,42.5890978,9.0430082
02B,02B001542,2B199,PALASCA,02B001541,RESERVOIR PALASCA,100 %,02B00101419,2020-08-24,06h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. La teneur en chlore libre est insuffisante. Eau agressive.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,8,2020,42.5890978,9.0430082
02B,02B001542,2B199,PALASCA,,,,02B00101420,2020-07-09,06h30,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,7,2020,42.5890978,9.0430082
02B,02B001542,2B199,PALASCA,,,,02B00101937,2020-10-15,06h50,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,10,2020,42.5890978,9.0430082
02B,02B001546,2B352,VILLE-DI-PARASO,02B001545,RESERVOIR VILLE DI PARASO,100 %,02B00100410,2020-01-23,08h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,1,2020,42.5652914,8.9857134
02B,02B001546,2B352,VILLE-DI-PARASO,,,,02B00100411,2020-08-24,07h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,8,2020,42.5652914,8.9857134
02B,02B001546,2B352,VILLE-DI-PARASO,02B001545,RESERVOIR VILLE DI PARASO,100 %,02B00101432,2020-08-12,07h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau agressive.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,8,2020,42.5652914,8.9857134
02B,02B001546,2B352,VILLE-DI-PARASO,,,,02B00101433,2020-07-09,07h40,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,C,7,2020,42.5652914,8.9857134
02B,02B001546,2B352,VILLE-DI-PARASO,,,,02B00101945,2020-10-15,08h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,10,2020,42.5652914,8.9857134
02B,02B001551,2B182,OCCHIATANA,02B001550,RESERVOIR OCCHIATANA,100 %,02B00100388,2020-01-23,08h30,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,1,2020,42.5745881,9.009307000000002
02B,02B001551,2B182,OCCHIATANA,,,,02B00100389,2020-08-24,07h00,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,N,C,N,C,8,2020,42.5745881,9.009307000000002
02B,02B001551,2B182,OCCHIATANA,02B001550,RESERVOIR OCCHIATANA,100 %,02B00101416,2020-08-12,07h20,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Température hors norme. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,8,2020,42.5745881,9.009307000000002
02B,02B001551,2B182,OCCHIATANA,,,,02B00101417,2020-07-09,07h20,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,N,C,N,N,7,2020,42.5745881,9.009307000000002
02B,02B001551,2B182,OCCHIATANA,,,,02B00101935,2020-10-15,08h25,Eau d'alimentation non-conforme aux exigences de qualité. Présence de germes témoins de contamination fécale. Eau faiblement minéralisée. La teneur en chlore libre est insuffisante.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,N,C,N,N,10,2020,42.5745881,9.009307000000002
02B,02B001556,2B290,SPELONCATO,02B001554,RESERVOIR SPELONCATO,100 %,02B00100402,2020-01-23,07h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,1,2020,42.5616859,8.9811106
02B,02B001556,2B290,SPELONCATO,02B001554,RESERVOIR SPELONCATO,100 %,02B00100403,2020-08-06,08h50,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau agressive. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,8,2020,42.5616859,8.9811106
02B,02B001556,2B290,SPELONCATO,,,,02B00100405,2020-06-18,08h00,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,6,2020,42.5616859,8.9811106
02B,02B001556,2B290,SPELONCATO,,,,02B00101428,2020-07-06,08h10,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité. Eau faiblement minéralisée.,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,COM COM DE L'ILE ROUSSE-BALAGNE,C,C,C,N,7,2020,42.5616859,8.9811106
